,gene_claudin-low,score_claudin-low,gene_LumA,score_LumA,gene_LumB,score_LumB,gene_Her2,score_Her2,gene_Normal,score_Normal,gene_Basal,Basal
6092,EFHA2,0.6858956942997297,BX089534,1.832849939276567,C19orf70,0.39043874629568215,BQ774609,0.5110681074927393,PGA4,1.0157183353443435,PI3,0.3300548026795297
6093,CR626046,0.6858559537563732,C4orf44,1.832848535879409,CARD14,0.39043321960354493,BM551183,0.5110524470071995,DA677089,1.0156715715248759,GFM1,0.33005209717401945
6094,BM994473,0.685853911720887,UNG,1.8328466973529973,MIR137HG,0.39043205014169713,BF508022,0.511038575456821,METTL1,1.0156464448252505,NGF,0.3300515854270769
6095,DUOX1,0.6858441717337956,ZNF41,1.8328335489108964,ILVBL,0.390427234086256,C10orf41,0.5110299453130314,AI654351,1.0156450385577938,BX114293,0.3300428686175563
6096,IDH3B,0.6858347441785909,BQ010655,1.8328164744541415,RLN3,0.39042157537807354,LINC00544,0.5110292751176283,BM975254,1.0156351373305437,CLIC3,0.33004099353348487
6097,BU853056,0.6858321905393756,ASRGL1,1.832813718381518,MYL12BP2,0.3904210437150317,AW139729,0.5110190587781512,CLDN18,1.015634300591846,MAGEA6,0.3300343104474104
6098,PPM1J,0.6858098401769502,AW137775,1.8327914631147657,SPHKAP,0.390410463608424,LYZL4,0.5110183013883806,AP3B1,1.015633004664028,CB529354,0.3300335910105499
6099,BRS3,0.6857999874468856,ACRBP,1.8327899890233441,C18orf34,0.390394208825249,CMTM8,0.5110141917640865,AA491258,1.0156324621546482,PTH2,0.33003172812222614
6100,CX3CL1,0.6857967387665982,LOC440895,1.8327779021317867,AA758568,0.39038266407586564,BC008699,0.5110054853509699,DPCD,1.0156142100564023,SHMT2,0.33002879602747376
6101,CD511489,0.6857933097662324,FAM230A_1,1.8327754911045604,ZNF474,0.39036788832623914,GAD2,0.511002073537237,KRTDAP,1.0155968489441594,HTR4,0.3300276583317654
6102,AW973801,0.6857767662357445,CA388780,1.8327725572001312,BC040894,0.3903618008668637,CYP2C9,0.5109966012373185,TK2,1.0155910956457588,C15orf26,0.33002712321883215
6103,C1orf84,0.6857751122432603,AA704293,1.83274111179816,C19orf24,0.3903616603887058,TSGA10,0.5109928582884822,PHF3,1.0155872709101064,FRA10AC1,0.33002642837703605
6104,ZNF551,0.6857634489318378,CA443125,1.8326979901711093,BX538256,0.390333981938396,BX095030,0.510990432716374,SPIN3,1.0155480274010746,NACAD,0.3300254064378751
6105,CST6,0.6857554130664648,BX105811,1.832673865498105,TLR3,0.39033135951647346,GSC,0.5109903097566761,PTH2,1.0155458585563097,GCSH,0.33002071168640784
6106,BM727625,0.6857517655718169,CR739125,1.8326650446239163,PCIF1,0.3903310672573667,ST3GAL5,0.5109877334954849,EXOC3,1.0155194029585428,AI692196,0.3300187146796338
6107,WNK3,0.6857454762188031,DA196996,1.8326629889127213,TRH,0.39032332840705247,CLLU1OS,0.5109854295275807,USP9Y,1.0155090397125357,SYNGR2,0.3300152467431507
6108,IL26,0.6857412732411182,SAMD4A-AS1,1.832656593975392,AA909286,0.3903179175065092,HYI,0.510979254396357,DB310865,1.015504333353437,GALNT2,0.33001390552966325
6109,BRI3BP,0.6857363720973254,RLN1,1.832647390130298,ROPN1B,0.3903108421751166,BE792654,0.5109776253922076,RABL5,1.0154983539274909,CEP250,0.3300124659098867
6110,AA658833,0.6857337443489437,FLJ43489,1.8326209885523723,KCNG3,0.39030920575829503,ZNF643,0.510964066414904,BC037850,1.0154920339515454,BG742924,0.33000842601971947
6111,AW450078,0.6857202767875198,GPRC6A,1.832601016877174,SYT7,0.3903038512065808,AI276649,0.510961812333097,DOPEY1,1.0154789079515005,RBMS2,0.33000264876919927
6112,CA774114,0.6857046096186511,BX109290,1.8325985819314956,GYS1,0.3903013380981004,AW664044,0.5109443778378217,AI243501,1.0154765919575275,MARCH3,0.3300023999126805
6113,FAM3B,0.6857020881067037,AW013993,1.832592686614006,GULP1,0.39030009978587127,U82311,0.5108903749883801,SLC30A6,1.0154764126393543,KRTAP4-4,0.3299989030832945
6114,BX111436,0.6856799561148309,ADGRL3,1.8325721370155503,AY353060,0.39029933018803015,BM973061,0.5108782490637956,SEC22A,1.0154515964093977,FAM158A,0.3299941948740986
6115,AA293893,0.6856788578138809,C1orf223,1.8325539375458948,BQ315565,0.39029686745993175,BX093187,0.5108601652175623,BX117378,1.01544406158299,EHF,0.3299866920116375
6116,ACSM3,0.6856787404520558,BM931599,1.832531656709985,CD40LG,0.3902954955124674,AW205124,0.5108584417802822,ABCC13,1.0154439632816163,BM724008,0.32998360536693144
6117,DB337677,0.6856280207218562,CCDC73,1.8325133147769945,KCTD3,0.3902946011675409,COTL1,0.510855279842006,LMO1,1.0154379369615762,RASSF6,0.3299828539534536
6118,SPATA16,0.6856260593154255,psiTPTE22,1.832508742099177,ACY3,0.39028991860691264,DUSP27,0.5108485746550718,RPN1,1.0154342180869684,C18orf16,0.3299809793865894
6119,DA150005,0.6856250902301199,TMEM231,1.8325038663543904,MAPK8IP1,0.3902877064509567,AI200882,0.5108317451269166,ADAM9,1.0153905372678529,ZNF507,0.32997896312354436
6120,KLF5,0.6856207584060146,LIG4,1.832448353678793,BC068584,0.3902870122554716,BX107378,0.5108316767468999,OR14A16,1.0153901575077002,DB233579,0.32997076325815894
6121,LOC645177,0.6856200562628298,CPNE5,1.832443997684525,HOXD9,0.39028488042097664,DB299844,0.5108284322348915,WNK2,1.0153843310441828,ZNF536,0.3299673213717217
6122,BU620393,0.6855988617286992,DEFB108B,1.8324265898361318,AK127262,0.39028142023166434,KIR3DP1,0.5108176447741171,FAM82B,1.0153611488123042,ARL13A,0.3299660742513201
6123,CCDC149,0.6855959464472197,GSTT1,1.832399609275337,NAP1L2,0.3902762483043078,GBP6,0.5108096435963064,BG152839,1.0153445815129953,FAM182A_1,0.3299619029204335
6124,AA610317,0.6855953147914966,LOC643201,1.8323903137647557,PVRL3,0.3902753246043014,OR5B17,0.510806874352746,HTN1,1.0153356343517685,VWC2L,0.3299618539573613
6125,IFITM10,0.6855887813514961,KCNJ5,1.8323357009776704,DRAM1,0.39027103964589804,BX106309,0.5107914405405893,GPATCH8,1.0152457615441315,AVPI1,0.3299592760845539
6126,SLC25A30,0.685580922905695,GABRB3,1.8323278577433948,KLF10,0.3902660390717832,WDR11,0.5107536258859015,BU741771,1.0152294946553595,BQ184656,0.32995675570878324
6127,TIPARP,0.6855644045589112,AI640547,1.8323257728504574,AK126580,0.3902553814625656,LOC284379,0.5107408836934784,MBD3L3,1.015198632196285,PTRH1,0.3299524414587444
6128,PARP3,0.6855579312588067,SCN10A,1.8323120160066955,CDKL5,0.39025302543619506,HOOK3,0.5107324363524958,AW138182,1.0151580833653613,KIAA1199,0.32994548898146003
6129,OR4K15,0.6855548378356179,HOGA1,1.8323088921820123,BX091129,0.3902488417091268,SPATA22,0.5107240205061578,BF222285,1.015150861136906,GPAM,0.3299439627653694
6130,FAM25C,0.685531461293609,AK125754,1.8323026666265967,VENTX,0.39022745427192995,LMLN,0.5107060302092116,WDR45,1.0151452122477629,HOXA7,0.3299372908535942
6131,TRADD,0.6855191654449324,CLEC12B,1.8322969493055508,ARRB1,0.3902239022809864,CBX8,0.510703315002197,HLA-G,1.015123440551406,NRAV,0.32993725445205185
6132,AA435525,0.6854979208214566,C17orf98,1.8322455502742627,C1orf56,0.39022244853560306,CN430221,0.5106954137624493,ZNF699,1.0151146937817743,BX104129,0.32993274105242626
6133,TDRG1,0.6854971856809646,FGB,1.8322302025115977,SNX13,0.39021982801451516,GLUD2,0.5106947321453128,GZMA,1.0150702717149456,GABBR2,0.3299293124114633
6134,INSRR,0.6854571315006416,XKRX,1.8322293081540877,TNFRSF11B,0.3902107514685749,PFKP,0.5106881817429129,OPN3,1.0150330028454218,BX101118,0.329925129918879
6135,BX089060,0.6854460712630385,CA392666,1.8321860647913175,BIRC3,0.39020712426383347,AK054921,0.5106829850263072,AFMID,1.0150252818095138,CGB,0.3299202504512704
6136,ZNF268,0.6854383078822395,H2AFY2,1.8321852750885603,STRADA,0.39020307351136235,DIRAS2,0.5106721514881096,CD164L2,1.0150128412713766,AW665462,0.3299162658241538
6137,BX952833,0.6854281030745168,LPHN3,1.8321219410738276,MAD1L1,0.3902004515006859,CR596502,0.5106577158656195,BX648061,1.015009405732596,AJ420430,0.3299137389435598
6138,BU685970,0.6854186736064555,CR596696,1.8321129720739235,SNORD31,0.39019293119889326,FBLIM1,0.5106458915847102,C20orf107,1.0150069939737294,CR623750,0.32990780657965885
6139,SLC22A16,0.6854183310297404,AW135067,1.8321054897832045,BF516476,0.39018907484551485,MIR124-1HG,0.5106446500787638,CAPN3,1.0149988419308444,BX118075,0.3299040217585558
6140,TPSD1,0.6854174813842768,SEPT13,1.832099775417326,HLA-DOA,0.3901848909330727,OR10G4,0.5106395481774689,NACC1,1.0149959718754509,PLP2,0.32990193969045484
6141,OR9Q1,0.685411768387484,FAM13C,1.8320929650022224,FKBP2,0.3901834824824359,BQ025014,0.5106229247379378,IL1R1,1.0149725681353312,AA412132,0.32990053551896403
6142,CACNA2D4,0.6853994382002373,DA205423,1.8320862159953772,OR2A9P,0.39016927006452395,METTL21A,0.5106228168651932,C11orf57,1.0149669532368792,C21orf67,0.3298948851790547
6143,CBFB,0.6853917074808541,CNTNAP3,1.8320693598989104,THAP7,0.39016884422623793,CTF1,0.5106202600546116,IL17A,1.014965680210144,FAM50B,0.32989400593432133
6144,BF732433,0.6853815908018588,AW439988,1.8320672693309874,AW779581,0.3901673792396878,AW816149,0.5105938997617151,PFN4,1.0149530176142416,RYBP,0.32988602304870096
6145,GUCA2B,0.6853699948184762,BI439184,1.8320607284508015,BX108309,0.3901585336915853,CLDN4,0.5105777648423871,SLIT3,1.014935912750118,SAGE1,0.3298853314955586
6146,MARCKS,0.6853698410274773,HFM1,1.8320461036868674,EPOR,0.3901559373226634,FRMD4B,0.5105763433627116,SHROOM3,1.0149263647729565,TBC1D17,0.32988498132976474
6147,THUMPD2,0.6853684051583386,AW450815,1.8320283536625757,FAM163A,0.3901442690165192,CN430319,0.5105695269131879,CR745865,1.0149241391590393,DB304723,0.3298795675908989
6148,A4GNT,0.6853616326015763,AW451727,1.832012154821649,DB163269,0.39014113681600215,MMP19,0.5105670866543223,CSTA,1.014923570540796,CHST13,0.32987866022589407
6149,AF086374,0.6853596638437524,BC040701,1.8320017750463318,EML1,0.3901398619987212,TSPAN19,0.5105507155391659,TMEM82,1.0149149075078123,LENG9,0.3298784044977153
6150,UCN,0.6853528769246966,GSTM1,1.8319453190599877,SERPINB4,0.39013950008479614,BX111153,0.5105435521151664,GEMIN7,1.0149103124939125,JAKMIP1,0.32987645918956954
6151,CA388703,0.6853322706782955,BX105107,1.8319447700352005,PJA2,0.3901373747698999,AK125234,0.5105262074736411,AI791835,1.0148953026728935,DB350971,0.32987236584238383
6152,AI916271,0.6853295739608408,AB231740,1.8319382564584918,TNFRSF10B,0.39013553631863457,LOC256483,0.5105220054746747,AI393858,1.0148927035321116,ICMT,0.32987211949784156
6153,ALDH16A1,0.6853095329409923,BX113307,1.831933396037449,GABRG3,0.3901280009861699,OR1L3,0.5105142783343298,UBE2CBP,1.014869931966648,BST1,0.3298703171623507
6154,SNRNP48,0.685305627186848,DPPA5,1.8319288286588324,H1FNT,0.39012738470082986,AI017899,0.5104921473926944,BF592059,1.0148595897887418,MAD2L2,0.32986073248497577
6155,ZNF474,0.6853041132343748,PLA2G4A,1.8319279622106495,ZBTB5,0.39011570722446914,LOC729860,0.5104855219700046,SNX25,1.0148546334514221,BE221916,0.3298593740209234
6156,T71147,0.6852963369712862,AV660064,1.831927282408165,FCAMR,0.39011423107720267,BM728771,0.5104805092111753,ABCB8,1.0148224113834647,LOC441617,0.3298507210937166
6157,USF1,0.6852848251861381,AA721481,1.8318387358910913,IDH1,0.39011179158393905,GRIN3A,0.5104694550544902,TRPM4,1.0148158757141523,IL1RAPL1,0.3298505064173995
6158,SALL1,0.6852833055230274,PPP2R2B,1.8318303023442712,KIAA1712,0.39010625464884946,PRR25,0.5104616407622872,OR10G7,1.0148059772485756,DA414427,0.32984794190183936
6159,HSPC072,0.6852824254933,HPS1,1.831825034099575,PIM1,0.3900984870188169,FAM90A8,0.5104496805401788,RDH8,1.0147995965506906,KRTAP9-4,0.3298475306221458
6160,AI200787,0.6852767926487455,AA435530,1.831824873135448,SCLY,0.39008944528572154,QRFP,0.5104379171657631,NKPD1,1.0147775550901865,TMEM63A,0.3298419722029185
6161,PCSK9,0.6852686974421376,ITIH2,1.8318123921874185,GDI1,0.39008422747379856,SERAC1,0.5104310055868234,EXT1,1.0147737284624496,P2RY4,0.3298372000075501
6162,AW204748,0.6852610041564287,WDR63,1.8317948199516751,AI650261,0.3900805684225145,NANOS2,0.5104288033251316,THEG,1.0147523622906702,CDC27,0.3298369798995023
6163,TBL2,0.6852561964307883,RNF225,1.8317846864564893,PPP3CB,0.3900707772814164,OR10G9,0.5104223276223226,CAPN8,1.014752187560601,IRGM,0.3298311589939495
6164,MBD5,0.6852532153362068,THAP8,1.831782499709956,BF059718,0.3900674535154577,IBSP,0.5104221682236086,BX100354,1.0147392400625272,CK430707,0.3298306562400232
6165,AL133627,0.6852437778810585,AKT3,1.8317628225894214,GBA3,0.390061664647395,HDGFL1,0.5104218193496849,IRG1,1.0147386125782576,SUSD4,0.32982993535158006
6166,SI,0.6852400441718384,BX109006,1.8317612032951671,STK38,0.3900555800806491,SPATA1,0.5103727503253064,FAM76B,1.0147255258250811,BC034995,0.3298264718151324
6167,GPM6B,0.6852052849691924,EFCAB3,1.831757736085868,PDE4A,0.390053563964422,AI968327,0.5103666652745532,KCNH2,1.0147064301736193,COG8,0.32982347478832785
6168,AL047039,0.6851874255266267,VPS24,1.8317536455860495,ZCCHC7,0.39003696213263445,THAP2,0.5103559343034543,PRDM12,1.0146913987639405,GHRL,0.3298207305165385
6169,PLG,0.685138391420816,BC044836,1.831741756606478,BM677947,0.3900363194657771,AL120241,0.5103390103169703,EFEMP2,1.0146797610371237,DDAH2,0.3298135364153389
6170,OR2T34,0.6851329102748062,DB336905,1.8317339706629747,RALGAPA1,0.39002555396542543,STUB1,0.5103384623861208,CK300032,1.0146764112443374,LIN7B,0.3298009490142028
6171,TBC1D12,0.6851224129354356,AA450116,1.8317183915532171,HOTAIR,0.3900142706553522,ZFAND3,0.5103381744219186,VLDLR,1.0146519543815156,CN478564,0.3297990329699789
6172,RGS3,0.6851154456130115,VN1R4,1.8317113596982006,DCLK1,0.39001401797466245,CD236903,0.5103377734020565,FAM91A1,1.0146511604149158,LOC650293,0.32979838470025
6173,BX096476,0.6850836375325665,TP53TG3,1.8317039224015919,ERICH1,0.39001059894214885,DA494348,0.5103362660027814,C22orf13,1.0146445888836475,NOS1AP,0.32979288658852085
6174,GSTK1,0.6850775119184537,CBX8,1.83169017624013,BCOR,0.39000245577362347,KRTAP6-1,0.5103310648531028,AW294264,1.014643640590714,FBXW2,0.3297915506250432
6175,HTRA2,0.6850718479830001,SCT,1.8316638509268839,USP43,0.38998499184909696,SLC35F3,0.5103134960351762,AI634196,1.0146221872340144,DB299844,0.32979080970318353
6176,NFAT5,0.6850694200085566,HHIP,1.8316592876817948,MOGAT1,0.3899809768775499,SLC10A6,0.5103061117230173,HIST1H4J,1.014608382743358,DB302602,0.3297896930229193
6177,AK123312,0.685065286216558,GKN2,1.8316578188649733,GPR37L1,0.38997673168297964,BTBD16,0.5102960940774854,FIGF,1.0146083349876678,PSD2,0.3297886567961764
6178,ANKRD13D,0.685059525763303,FAM13A,1.8316568590702358,BX096894,0.38997007683943713,STAR,0.5102883610628024,CF887489,1.014581119892062,OR52H1,0.329788611584402
6179,PRDM15,0.685053151444461,RHOBTB1,1.8316488802006723,ERP29,0.3899640310877286,C7orf28B,0.5102779254606645,DA271864,1.0145711160474822,ATP8A1,0.3297858777856095
6180,WWC1,0.6850522286936743,CR744880,1.8316446167950307,FMO3,0.38995750951547387,BM684541,0.5102657806643562,AI969267,1.0145691305783067,TREM2,0.32978393695827546
6181,C4orf37,0.6850370843313247,CD556396,1.831627811714025,MS4A12,0.3899572562297283,CCL16,0.5102579850854367,NXF5,1.0145650085907347,TANC1,0.3297811996568674
6182,MOSC1,0.6850272799506938,AA835676,1.8316169381649987,ZNF224,0.38993725702834886,NPC1L1,0.5102515828380159,RAB2B,1.014561345103933,GPANK1,0.3297805183620594
6183,SUN3,0.6850203647677853,LRP12,1.8316100915786575,PLEKHM3,0.3899315323679493,C9orf156,0.5102196463998235,GPER,1.0145603212087715,ORMDL1,0.32977891603131027
6184,SUMO3,0.6850095146534563,ZFAT,1.8316086383868422,AA525160,0.3899282280841845,GATA3-AS1,0.5102179599890462,CD671699,1.014546200456592,IL17C,0.3297696925035801
6185,AADACL2,0.6849780871913544,FAM153A,1.8316051359373253,TFAP2A,0.3899279209171828,BE148564,0.5101961531058523,LRIG3,1.0145092033869343,STEAP2,0.3297696555192421
6186,BG119374,0.6849392843944347,RBM11,1.8316050532657722,CB955871,0.38992538992470066,CA433553,0.5101948122263918,NOC4L,1.0144980192344175,DB338332,0.3297688728368604
6187,MAPK9,0.6849209963059006,AK096379,1.8315489798350153,OR9I1,0.3899252956263817,TOP1P1,0.5101937206710419,AMN1,1.0144858641717935,TJP1,0.3297686210308953
6188,MTIF3,0.684918024327471,AW072563,1.8315476654104632,DB001621,0.3899226609385451,C11orf93,0.5101858486939744,IFNAR1,1.014481599603343,DA830074,0.3297653326299744
6189,BF510080,0.6848908779593108,BM695673,1.8315388347621337,ROCK1,0.3899172037535064,POLR2I,0.5101615427467067,TARS2,1.0144729851951897,TTY13,0.3297629365321961
6190,ZYG11A,0.6848863823260918,PIK3C2G,1.831525979849886,MTCH1,0.3899136350532461,CYP11B2,0.5101609414068881,CCDC85A_1,1.0144680419834586,RASGEF1A,0.3297602051481513
6191,GPR37L1,0.6848843295331889,BX096345,1.8315074938778717,LPCAT1,0.3899116956101083,AI654533,0.5101518947728381,MED7,1.0144500306471467,HBQ1,0.3297594347536801
6192,PPP1R3G,0.6848637458227352,SERPINA12,1.8315049581130567,SNHG11,0.3899109383801392,BX119444,0.5101426887297372,GSTA3,1.0144439548007351,SLC22A18,0.32975935806225803
6193,AK096092,0.6848634586414143,CD515724,1.8314769931475616,ABHD12,0.3899101400300939,AK022594,0.5101194101806253,CGB,1.014396279532043,BX104130,0.32974926237546154
6194,ANKRD20A3P,0.6848538119974057,LOC648691,1.8314604179628764,ATP6V1G3,0.38990736568220963,AI368246,0.5101107727316835,AW439988,1.0143949834159511,BM682064,0.32974815946987346
6195,BQ024020,0.6848395877893025,AK056127,1.8314435461147047,CCT6B,0.38990639045600445,LCN8,0.5101089743685348,CD9,1.0143947834648745,MCF2L2,0.32974345453709136
6196,THAP5,0.6848277595897242,TAS2R43,1.8314199239672366,CSMD2,0.38990381848084615,FAM81A,0.5100994109473449,OR5C1,1.0143780832903293,OR13D1,0.3297408913658903
6197,GTF2A1,0.6848173986802589,BQ184707,1.831414758915839,PTPN21,0.38990084233265526,GDNF,0.5100953368056879,DB025085,1.0143687864722435,OR2M1P,0.3297314573847526
6198,AF122819,0.6848100656662719,DNAJC5G,1.8314069587521502,NKIRAS1,0.38989013394437566,ONECUT2,0.5100856348278802,MEI1,1.0143416552648588,CNTN4,0.32973041489547467
6199,HDAC3,0.6847955168896425,AI699347,1.8313934195727852,C1orf167,0.38988792650899146,BF512575,0.5100843567545169,DDX59,1.0143280769232974,AK055561,0.3297274791922709
6200,RFPL2,0.6847912693271727,DDHD1,1.8313727057106342,BM997027,0.38988323757958854,BC031013,0.5100832419895656,TBCCD1,1.0143146666669929,LINC02878,0.3297214565664928
6201,RPA1,0.6847796094641765,BM672350,1.8313496757632888,LRRC8B,0.3898791614900681,AI953363,0.5100783444824247,SEC61A1,1.0142917773074975,BE894306,0.3297100489673077
6202,BDP1,0.6847781729608058,SYCE2,1.8313433747997967,PDLIM5,0.38987697606183985,CUL4A,0.5100752031693664,AA884386,1.0142914527712543,AI424887,0.32970751225100176
6203,SEM1,0.6847748961698878,CNPY1,1.8313361452005046,DIAPH1,0.38987540756621275,KRT76,0.5100743303923893,AK124309,1.0142795149393669,TNNI3,0.3297054313013263
6204,KRTAP1-1,0.6847681543933074,LCE2A,1.8313204992224432,PLEKHG4,0.3898744855571782,DB303282,0.5100677020792515,WHSC1,1.0142432435715234,BG197219,0.32970397184645306
6205,SLFNL1,0.6847347862216308,TGM1,1.8313098104433294,LPCAT4,0.3898690043897204,BQ024979,0.5100654587533804,EBPL,1.014241721760722,AI859685,0.3297025985725882
6206,BX112292,0.6847114348357292,ADAMTSL3,1.8312555266892216,BQ022282,0.3898607747338309,SLC22A25,0.5100611313305535,FAM81B,1.0142381214796665,ZIC2,0.3297019866048451
6207,LOC100506859,0.6847082113313244,POU4F1,1.8312545110458236,TTL,0.3898426484950194,SHB,0.5100576370273507,ALKBH4,1.0142165131857426,C4orf49,0.32970072668113237
6208,AI220532,0.6847023718567402,LARS2,1.831143998013786,DB336657,0.3898387140296974,VRTN,0.5100528907592994,BF849882,1.0142050694463305,CR738550,0.32969567579936865
6209,NCRNA00087,0.68469802362411,PROX1,1.8311354194336,CLASRP,0.38983520650482206,ATP6V1B1,0.5100268511365923,MPZL3,1.0141774505186611,CA4,0.32969160490386384
6210,FBXO21,0.6846904225023596,AK130940,1.8311199574449264,GGH,0.3898192560420305,SAAL1,0.5100259868245283,LLGL1,1.0141547656164949,HIST1H2BH,0.32969133484812996
6211,BM679513,0.6846827998400044,HTATSF1,1.8311013079615788,CA449405,0.3898135509824752,LOC100128563,0.5100174359086177,CEPT1,1.0141347464510468,PRSS44P,0.32968986725799404
6212,BX093040,0.6846819922148156,BQ013054,1.8310958181365646,HEATR4,0.38981078859280555,ELF3,0.5100111167732826,DLL3,1.0141168936650118,TOP1,0.3296885244169994
6213,C16orf73,0.684659635709631,MS4A18,1.8310707321836508,AK054638,0.38980380260362485,BF509138,0.5100053328089265,RG9MTD3,1.014090498625493,OR52E6,0.32968820048125225
6214,CF887558,0.6846569869109244,AOC3,1.8310481796654976,PRKCQ,0.38979920087385006,TAF6,0.5100038213582327,BG207080,1.0140633838561275,AA523320,0.32968497107147715
